,id,name,alias,value,status,valid,description,stationId,datetime
189,9,Rain,,0.0,1,True,,275,2021-11-16 15:45:00+02:00
190,9,Rain,,0.0,1,True,,275,2021-11-16 15:50:00+02:00
191,9,Rain,,0.0,1,True,,275,2021-11-16 15:55:00+02:00
192,9,Rain,,0.0,1,True,,275,2021-11-16 16:00:00+02:00
193,9,Rain,,0.0,1,True,,275,2021-11-16 16:05:00+02:00
194,9,Rain,,0.0,1,True,,275,2021-11-16 16:10:00+02:00
195,9,Rain,,0.0,1,True,,275,2021-11-16 16:15:00+02:00
196,9,Rain,,0.0,1,True,,275,2021-11-16 16:20:00+02:00
197,9,Rain,,0.0,1,True,,275,2021-11-16 16:25:00+02:00
198,9,Rain,,0.0,1,True,,275,2021-11-16 16:30:00+02:00
199,9,Rain,,0.0,1,True,,275,2021-11-16 16:35:00+02:00
200,9,Rain,,0.0,1,True,,275,2021-11-16 16:40:00+02:00
201,9,Rain,,0.0,1,True,,275,2021-11-16 16:45:00+02:00
202,9,Rain,,0.0,1,True,,275,2021-11-16 16:50:00+02:00
203,9,Rain,,0.0,1,True,,275,2021-11-16 16:55:00+02:00
204,9,Rain,,0.0,1,True,,275,2021-11-16 17:00:00+02:00
205,9,Rain,,0.0,1,True,,275,2021-11-16 17:05:00+02:00
206,9,Rain,,0.0,1,True,,275,2021-11-16 17:10:00+02:00
207,9,Rain,,0.0,1,True,,275,2021-11-16 17:15:00+02:00
208,9,Rain,,0.0,1,True,,275,2021-11-16 17:20:00+02:00
209,9,Rain,,0.0,1,True,,275,2021-11-16 17:25:00+02:00
210,9,Rain,,0.0,1,True,,275,2021-11-16 17:30:00+02:00
211,9,Rain,,0.0,1,True,,275,2021-11-16 17:35:00+02:00
212,9,Rain,,0.0,1,True,,275,2021-11-16 17:40:00+02:00
213,9,Rain,,0.0,1,True,,275,2021-11-16 17:45:00+02:00
214,9,Rain,,0.0,1,True,,275,2021-11-16 17:50:00+02:00
215,9,Rain,,0.0,1,True,,275,2021-11-16 17:55:00+02:00
216,9,Rain,,0.0,1,True,,275,2021-11-16 18:00:00+02:00
217,9,Rain,,0.0,1,True,,275,2021-11-16 18:05:00+02:00
218,9,Rain,,0.0,1,True,,275,2021-11-16 18:10:00+02:00
219,9,Rain,,0.0,1,True,,275,2021-11-16 18:15:00+02:00
220,9,Rain,,0.0,1,True,,275,2021-11-16 18:20:00+02:00
221,9,Rain,,0.0,1,True,,275,2021-11-16 18:25:00+02:00
222,9,Rain,,0.0,1,True,,275,2021-11-16 18:30:00+02:00
223,9,Rain,,0.0,1,True,,275,2021-11-16 18:35:00+02:00
224,9,Rain,,0.0,1,True,,275,2021-11-16 18:40:00+02:00
225,9,Rain,,0.0,1,True,,275,2021-11-16 18:45:00+02:00
226,9,Rain,,0.0,1,True,,275,2021-11-16 18:50:00+02:00
227,9,Rain,,0.0,1,True,,275,2021-11-16 18:55:00+02:00
228,9,Rain,,0.0,1,True,,275,2021-11-16 19:00:00+02:00
229,9,Rain,,0.0,1,True,,275,2021-11-16 19:05:00+02:00
230,9,Rain,,0.0,1,True,,275,2021-11-16 19:10:00+02:00
231,9,Rain,,0.0,1,True,,275,2021-11-16 19:15:00+02:00
232,9,Rain,,0.0,1,True,,275,2021-11-16 19:20:00+02:00
233,9,Rain,,0.0,1,True,,275,2021-11-16 19:25:00+02:00
234,9,Rain,,0.0,1,True,,275,2021-11-16 19:30:00+02:00
235,9,Rain,,0.0,1,True,,275,2021-11-16 19:35:00+02:00
236,9,Rain,,0.0,1,True,,275,2021-11-16 19:40:00+02:00
237,9,Rain,,0.0,1,True,,275,2021-11-16 19:45:00+02:00
238,9,Rain,,0.0,1,True,,275,2021-11-16 19:50:00+02:00
239,9,Rain,,0.0,1,True,,275,2021-11-16 19:55:00+02:00
240,9,Rain,,0.0,1,True,,275,2021-11-16 20:00:00+02:00
241,9,Rain,,0.0,1,True,,275,2021-11-16 20:05:00+02:00
242,9,Rain,,0.0,1,True,,275,2021-11-16 20:10:00+02:00
243,9,Rain,,0.0,1,True,,275,2021-11-16 20:15:00+02:00
244,9,Rain,,0.0,1,True,,275,2021-11-16 20:20:00+02:00
245,9,Rain,,0.0,1,True,,275,2021-11-16 20:25:00+02:00
246,9,Rain,,0.0,1,True,,275,2021-11-16 20:30:00+02:00
247,9,Rain,,0.0,1,True,,275,2021-11-16 20:35:00+02:00
248,9,Rain,,0.0,1,True,,275,2021-11-16 20:40:00+02:00
249,9,Rain,,0.0,1,True,,275,2021-11-16 20:45:00+02:00
250,9,Rain,,0.0,1,True,,275,2021-11-16 20:50:00+02:00
251,9,Rain,,0.0,1,True,,275,2021-11-16 20:55:00+02:00
252,9,Rain,,0.0,1,True,,275,2021-11-16 21:00:00+02:00
253,9,Rain,,0.0,1,True,,275,2021-11-16 21:05:00+02:00
254,9,Rain,,0.0,1,True,,275,2021-11-16 21:10:00+02:00
255,9,Rain,,0.0,1,True,,275,2021-11-16 21:15:00+02:00
256,9,Rain,,0.0,1,True,,275,2021-11-16 21:20:00+02:00
257,9,Rain,,0.0,1,True,,275,2021-11-16 21:25:00+02:00
258,9,Rain,,0.0,1,True,,275,2021-11-16 21:30:00+02:00
259,9,Rain,,0.0,1,True,,275,2021-11-16 21:35:00+02:00
260,9,Rain,,0.0,1,True,,275,2021-11-16 21:40:00+02:00
261,9,Rain,,0.0,1,True,,275,2021-11-16 21:45:00+02:00
262,9,Rain,,0.0,1,True,,275,2021-11-16 21:50:00+02:00
263,9,Rain,,0.0,1,True,,275,2021-11-16 21:55:00+02:00
264,9,Rain,,0.0,1,True,,275,2021-11-16 22:00:00+02:00
265,9,Rain,,0.0,1,True,,275,2021-11-16 22:05:00+02:00
266,9,Rain,,0.0,1,True,,275,2021-11-16 22:10:00+02:00
267,9,Rain,,0.0,1,True,,275,2021-11-16 22:15:00+02:00
268,9,Rain,,0.0,1,True,,275,2021-11-16 22:20:00+02:00
269,9,Rain,,0.0,1,True,,275,2021-11-16 22:25:00+02:00
270,9,Rain,,0.0,1,True,,275,2021-11-16 22:30:00+02:00
271,9,Rain,,0.0,1,True,,275,2021-11-16 22:35:00+02:00
272,9,Rain,,0.0,1,True,,275,2021-11-16 22:40:00+02:00
273,9,Rain,,0.0,1,True,,275,2021-11-16 22:45:00+02:00
274,9,Rain,,0.0,1,True,,275,2021-11-16 22:50:00+02:00
275,9,Rain,,0.0,1,True,,275,2021-11-16 22:55:00+02:00
276,9,Rain,,0.0,1,True,,275,2021-11-16 23:00:00+02:00
277,9,Rain,,0.0,1,True,,275,2021-11-16 23:05:00+02:00
278,9,Rain,,0.0,1,True,,275,2021-11-16 23:10:00+02:00
279,9,Rain,,0.0,1,True,,275,2021-11-16 23:15:00+02:00
280,9,Rain,,0.0,1,True,,275,2021-11-16 23:20:00+02:00
281,9,Rain,,0.0,1,True,,275,2021-11-16 23:25:00+02:00
282,9,Rain,,0.0,1,True,,275,2021-11-16 23:30:00+02:00
283,9,Rain,,0.0,1,True,,275,2021-11-16 23:35:00+02:00
284,9,Rain,,0.0,1,True,,275,2021-11-16 23:40:00+02:00
285,9,Rain,,0.0,1,True,,275,2021-11-16 23:45:00+02:00
286,9,Rain,,0.0,1,True,,275,2021-11-16 23:50:00+02:00
287,9,Rain,,0.0,1,True,,275,2021-11-16 23:55:00+02:00
288,9,Rain,,0.0,1,True,,275,2021-11-17 00:00:00+02:00
289,9,Rain,,0.0,1,True,,275,2021-11-17 00:05:00+02:00
290,9,Rain,,0.0,1,True,,275,2021-11-17 00:10:00+02:00
291,9,Rain,,0.0,1,True,,275,2021-11-17 00:15:00+02:00
